Unnamed: 0,Thời gian,Tiêu đề,URL,content
148,(07/08/2024 00:00),"BID: HĐQT phê duyệt phương án, hợp đồng cho BIC thuê một phần diện tích chưa sử dụng tại BIDV Chi nhánh Mỹ Đình",https://cafef.vn/du-lieu/BID-2035715/bid-hdqt-phe-duyet-phuong-an-hop-dong-cho-bic-thue-mot-phan-dien-tich-chua-su-dung-tai-bidv-chi-nhanh-my-dinh.chn?utm_source=du-lieu,
149,(31/07/2024 16:53),"Ngân hàng Việt đầu tiên cán mốc 2,5 triệu tỷ đồng tổng tài sản",https://cafef.vn/ngan-hang-viet-dau-tien-can-moc-25-trieu-ty-dong-tong-tai-san-188240731165341154.chn?utm_source=du-lieu,"Theo báo cáo tài chính hợp nhất quý 2/2024 vừa được công bố, tổng tài sản Ngân hàng TMCP Đầu tư và Phát triển (BIDV – BID) cuối tháng 6/2024 đã đạt hơn 2,5 triệu tỷ đồng, tăng 9,6% so với đầu năm. Hiện BIDV là ngân hàng có tổng tài sản lớn nhất tại Việt Nam.
Trong 6 tháng đầu năm, dư nợ cho vay khách hàng của BIDV tăng 5,9%, đạt hơn 1,88 triệu tỷ đồng. Tiền gửi khách hàng tăng 6% lên hơn 1,8 triệu tỷ.
Tại ngày 30/6, tổng nợ xấu BIDV ở mức 28.687 tỷ đồng, tăng 28,3% so với đầu năm. Tỷ lệ nợ xấu/dư nợ cho vay ở mức 1,52%, cao hơn so với mức 1,26% hồi đầu năm.
Về kết quả kinh doanh, lợi nhuận trước thuế quý 2/2024 của BIDV đạt 8.159 tỷ đồng, tăng 17,4% so với quý 2/2023. Luỹ kế 6 tháng, lợi nhuận trước thuế đạt 15.549 tỷ đồng, tăng 12,1%. Theo đó, BIDV đứng thứ 3 về lợi nhuận, sau Techcombank (hơn 15.600 tỷ) và Vietcombank (hơn 20.800 tỷ).
Hầu hết các mảng kinh doanh của BIDV đều có kết quả khả quan. Trong đó, thu nhập lãi thuần tăng 3,3%, đạt hơn 28.300 tỷ đồng. Lãi từ hoạt động dịch vụ tăng 13,8%, đạt hơn 3.600 tỷ. Đặc biệt, lãi từ kinh doanh ngoại hối tăng gấp đôi lên 3.191 tỷ đồng. Lãi từ mua bán chứng khoán đầu tư tăng hơn 7 lần lên 221 tỷ đồng.
Tổng thu nhập hoạt động 6 tháng đầu năm của BIDV đạt 37.396 tỷ đồng, tăng 8,3% so với cùng kỳ. Trong khi đó, chi phí hoạt động tăng 8% lên 12.100 tỷ đồng. Chi phí dự phòng rủi ro tăng 3% lên 9.746 tỷ đồng. Tỷ lệ CIR (chi phí hoạt động/tổng thu nhập) ở mức 32,4%, đi ngang so với cùng kỳ năm 2023. Chi phí dự phòng rủi ro chiếm khoảng 38,5% so với lợi nhuận thuần từ hoạt động kinh doanh."
150,(30/07/2024 00:00),BID: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024,https://cafef.vn/du-lieu/BID-2063229/bid-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2024.chn?utm_source=du-lieu,
151,(22/07/2024 00:00),"BID: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 và riêng lẻ",https://cafef.vn/du-lieu/BID-2027163/bid-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-6-thang-dau-nam-2024-va-rieng-le.chn?utm_source=du-lieu,
152,(17/07/2024 00:00),BID: HĐQT thông qua hợp đồng bảo hiểm tiền tại cơ sở kinh doanh và HĐBH tiền trên đường vận chuyển,https://cafef.vn/du-lieu/BID-2024849/bid-hdqt-thong-qua-hop-dong-bao-hiem-tien-tai-co-so-kinh-doanh-va-hdbh-tien-tren-duong-van-chuyen.chn?utm_source=du-lieu,
153,(05/07/2024 00:00),BID: Nghị quyết HĐQT về việc phê duyệt phương án phát hành TP để tăng vốn cho SSI,https://cafef.vn/du-lieu/BID-2019156/bid-nghi-quyet-hdqt-ve-viec-phe-duyet-phuong-an-phat-hanh-tp-de-tang-von-cho-ssi.chn?utm_source=du-lieu,
154,(05/07/2024 00:00),BID: Nghị quyết HĐQT về việc phê duyệt phương án mua lại trước hạn TP BID12234,https://cafef.vn/du-lieu/BID-2019157/bid-nghi-quyet-hdqt-ve-viec-phe-duyet-phuong-an-mua-lai-truoc-han-tp-bid12234.chn?utm_source=du-lieu,
155,(03/07/2024 00:00),"BID: Thông báo sửa đổi, bổ sung Điều lệ tổ chức và hoạt động",https://cafef.vn/du-lieu/BID-2018877/bid-thong-bao-sua-doi-bo-sung-dieu-le-to-chuc-va-hoat-dong.chn?utm_source=du-lieu,
156,(03/07/2024 00:00),BID: Ủy quyền cho ông Trần Phương công bố thông tin,https://cafef.vn/du-lieu/BID-2020139/bid-uy-quyen-cho-ong-tran-phuong-cong-bo-thong-tin.chn?utm_source=du-lieu,
157,(28/06/2024 00:00),BID: Quyết định HĐQT thông qua giao dịch với bên có liên quan,https://cafef.vn/du-lieu/BID-2015201/bid-quyet-dinh-hdqt-thong-qua-giao-dich-voi-ben-co-lien-quan.chn?utm_source=du-lieu,
158,(18/06/2024 00:00),MBS: Nghị quyết HĐQT thiết lập hạn mức tín dụng tối đa 2.300 tỷ đồng với BIDV,https://cafef.vn/du-lieu/BID-2009644/mbs-nghi-quyet-hdqt-thiet-lap-han-muc-tin-dung-toi-da-2300-ty-dong-voi-bidv.chn?utm_source=du-lieu,
159,(14/06/2024 00:00),BID: Nghị quyết HĐQT về việc phát hành trái phiếu riêng lẻ năm 2024,https://cafef.vn/du-lieu/BID-2007835/bid-nghi-quyet-hdqt-ve-viec-phat-hanh-trai-phieu-rieng-le-nam-2024.chn?utm_source=du-lieu,
160,(12/06/2024 00:00),BID: Quyết định của HĐQT về việc thay đổi địa điểm đặt trụ sở Chi nhánh Tam Điệp,https://cafef.vn/du-lieu/BID-2006961/bid-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-dat-tru-so-chi-nhanh-tam-diep.chn?utm_source=du-lieu,
161,(10/06/2024 00:00),BID: HĐQT thông qua giao dịch cho vay hợp vốn giữa BIDV Thanh Xuân và BIDC Hà Nội,https://cafef.vn/du-lieu/BID-2005460/bid-hdqt-thong-qua-giao-dich-cho-vay-hop-von-giua-bidv-thanh-xuan-va-bidc-ha-noi.chn?utm_source=du-lieu,
162,(17/05/2024 00:00),BID: Nghị quyết HĐQT phê duyệt phương án phát hành trái phiếu tăng vốn riêng lẻ giai đoạn 2 năm 2024,https://cafef.vn/du-lieu/BID-1993619/bid-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-trai-phieu-tang-von-rieng-le-giai-doan-2-nam-2024.chn?utm_source=du-lieu,
163,(17/05/2024 00:00),BID: Thông báo ký kết hợp đồng kiểm toán BCTC 2024,https://cafef.vn/du-lieu/BID-1993621/bid-thong-bao-ky-ket-hop-dong-kiem-toan-bctc-2024.chn?utm_source=du-lieu,
164,(02/05/2024 00:00),BID: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/BID-1986495/bid-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu,
165,(24/04/2024 00:00),BID: Nghị quyết HĐQT phê duyệt phương án phát hành Trái phiếu tăng vốn riêng lẻ,https://cafef.vn/du-lieu/BID-1983074/bid-nghi-quyet-hdqt-phe-duyet-phuong-an-phat-hanh-trai-phieu-tang-von-rieng-le.chn?utm_source=du-lieu,
166,(24/04/2024 00:00),BID: Nghị quyết HĐQT phê duyệt mua lại danh mục Trái phiếu đủ điều kiện ghi nhận vốn cấp 2,https://cafef.vn/du-lieu/BID-1983075/bid-nghi-quyet-hdqt-phe-duyet-mua-lai-danh-muc-trai-phieu-du-dieu-kien-ghi-nhan-von-cap-2.chn?utm_source=du-lieu,
167,(19/04/2024 00:00),BID: HĐQT thông qua hợp đồng dịch vụ đặt lệnh giao dịch trái phiếu/tín phiếu kiêm thỏa thuận phương thức giao dịch qua fax/email với BSC,https://cafef.vn/du-lieu/BID-1979676/bid-hdqt-thong-qua-hop-dong-dich-vu-dat-lenh-giao-dich-trai-phieutin-phieu-kiem-thoa-thuan-phuong-thuc-giao-dich-qua-faxemail-voi-bsc.chn?utm_source=du-lieu,
168,(05/04/2024 00:00),BID: Link công bố tài liệu họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/BID-1972129/bid-link-cong-bo-tai-lieu-hop-dhdcd-thuong-nien-nam-2024.chn?utm_source=du-lieu,
169,(22/03/2024 19:17),BIDV sẽ phát hành cổ phiếu riêng lẻ với giá bao nhiêu?,https://cafef.vn/bidv-se-phat-hanh-co-phieu-rieng-le-voi-gia-bao-nhieu-188240322171835862.chn?utm_source=du-lieu,"Ảnh minh họa
Trong báo cáo phân tích về BIDV công bố mới đây, chuyên viên phân tích Công ty Chứng khoán Bảo Việt (BVSC) cho rằng, BIDV đã tiếp xúc với 38 nhà đầu tư trong thời gian qua để thực hiện kế hoạch phát hành riêng lẻ 9% cổ phần theo nghị quyết tại ĐHĐCĐ năm 2022.
Trước đó, BIDV từng phát hành riêng lẻ cho KEB Hana Bank 15% vốn điều lệ vào năm 2019 với tổng giá trị giao dịch gần 20.300 tỷ đồng, tương đương với mức giá 33.640 đồng/cổ phiếu và định giá P/B là 1,9 lần.
Theo đánh giá của BVSC, giá phát hành trong thương vụ mới này có thể rơi vào mức P/B 2 lần cao hơn so với mức định giá trong thương vụ bán cho KEB Hana Bank vì 2 lý do.
Thứ nhất, ROE năm 2022 - 2023 của BIDV đạt trung bình 19%, cao hơn nhiều so với trung bình giai đoạn trước đó 14,5% và dự kiến ROE giai đoạn 2024 - 2028 cũng sẽ duy trì ở mức cao 19 - 20%.
Thứ hai, nợ xấu của BIDV cải thiện nhiều so với giai đoạn trước đó và chi phí tín dụng cũng giảm mạnh giúp ngân hàng có dư địa tăng trưởng nhiều hơn.
Với mức P/B là 2 lần, giá phát hành sẽ tương đương 48.036 đồng/cổ phiếu (với giả định giá trị sổ sách giữa năm 2024 là 24.018 đồng/cổ phiếu).
Nếu phát hành thành công, BIDV có thể thu về hơn 27.000 tỷ đồng, củng cố bộ đệm vốn cũng như hệ số CAR của ngân hàng, qua đó giúp ngân hàng có thể đạt mức tăng trưởng tín dụng cao hơn.
Tuy nhiên, BVSC cho rằng, việc hoàn tất thương vụ có thể kéo dài đến năm 2025 trước bối cảnh các nhà đầu tư nước ngoài thu hẹp khẩu vị rủi ro, và chưa mở rộng đầu tư vào Việt Nam.
Trong đánh giá cập nhật mới nhất, Chứng khoán Vietcap kỳ vọng việc phát hành riêng lẻ của BIDV sẽ diễn ra vào cuối năm 2024. Đồng thời, Vietcap cũng nâng kỳ vọng về giá hành từ 48.000 đồng/cổ phiếu lên 55.000 đồng/cổ phiếu, tương ứng tổng số tiền thu được dự kiến đạt 28,2 nghìn tỷ đồng so với mức 24,6 nghìn tỷ đồng như dự kiến trước đây.
Sau đợt phát hành cho KEB Hana Bank vào năm 2019, BIDV đã có kế hoạch phát hành riêng lẻ cho nhà đầu tư nước ngoài nhưng đến nay chưa thực hiện thành công.
Đại hội đồng cổ đông bất thường BIDV năm 2024 vưa qua đã thông qua việc điều chỉnh thời gian thực hiện chào bán thêm cổ phiếu tại Phương án tăng vốn điều lệ năm 2023. Theo đó, ĐHĐCĐ quyết định lùi thời gian thực hiện phương án tăng vốn sang năm 2024.
Trước đó, tại Đại hội đồng cổ đông thường niên 2023, Chủ tịch Phan Đức Tú cho biết: ""Ban lãnh ngân hàng đã rất nỗ lực để thực hiện việc này, đã tiếp xúc tổng cộng 38 nhà đầu tư trong 3 năm qua nhưng do điều không thuận lợi là tình hình kinh tế các nước, sự thu hẹp của khẩu vị rủi ro của các nhà đầu tư đối với thị trường mới nổi, cùng với chính sách thắt chặt tiền tệ của các nước làm giảm sút việc mở rộng đầu tư vào Việt Nam"".
""Năm 2023, chúng tôi vẫn tiếp tục thực hiện nhiệm vụ này. Hiện nay, chúng tôi có một số nhà đầu tư tiềm năng nhưng không thể công bố được. Chúng tôi sẽ cố gắng thực hiện nhiệm vụ này trong năm 2023"", ông Tú nhấn mạnh tại ĐHĐCĐ thường niên năm 2023."
170,(15/03/2024 00:00),BID: Bổ nhiệm ông Ham Jin Sik làm Thành viên Ban điều hành từ 1.3.2024,https://cafef.vn/du-lieu/BID-1960469/bid-bo-nhiem-ong-ham-jin-sik-lam-thanh-vien-ban-dieu-hanh-tu-132024.chn?utm_source=du-lieu,
171,(08/03/2024 00:00),"BID: 25.3.2024, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2024",https://cafef.vn/du-lieu/BID-1956388/bid-2532024-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2024.chn?utm_source=du-lieu,
172,(05/03/2024 15:15),"Từng giá trị gấp 4 lần Vietcombank, nay VinFast bị đơn vị thứ 2 trong nước 'vượt mặt': Vốn hoá BIDV đã lên 310.000 tỷ, tăng gần 100.000 tỷ sau nửa năm",https://cafef.vn/tung-gia-tri-gap-4-lan-vietcombank-nay-vinfast-bi-don-vi-thu-2-trong-nuoc-vuot-mat-von-hoa-bidv-da-len-310000-ty-tang-gan-100000-ty-sau-nua-nam-188240305151507242.chn?utm_source=du-lieu,"Kết thúc phiên giao dịch ngày 5/3, cổ phiếu BID của ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV) tiếp tục phá kỷ lục về giá của chính mình khi tăng 1,68% lên mức 54.400 đồng/cp. Khối lượng khớp lệnh trong phiên ở mức gần 1,2 triệu đơn vị. Nhìn xa hơn, thị giá của BID đã tăng đến gần 25% so với đầu năm và tăng đến 46,5% so với cách đây nửa năm - thời điểm mã này bắt đầu nổi sóng tăng.
Ở mức giá 54.200 đồng/cp, vốn hóa của BIDV tiếp tủng củng cố vị trí thứ hai trên sàn chứng khoán Việt Nam khi đạt mức 310.000 tỷ đồng, tăng 62.500 tỷ so với đầu năm và tăng 99.000 tỷ đồng so với đầu tháng 10 năm ngoái.
Đặc biệt, xét trên bình diện tất cả các doanh nghiệp Việt Nam, vốn hóa của ngân hàng này cũng đã chính thức vượt hãng xe điện VinFast của tỷ phú Phạm Nhật Vượng. Kết thúc phiên giao dịch 4/3 tại Mỹ, cổ phiếu VFS đạt mức giá 5,28 USD/cp, tương đương hơn 129.000 đồng/cp, qua đó, giúp vốn hóa của hãng xe này chỉ còn 302.000 tỷ đồng.
Trong ngày đầu niêm yết, vốn hóa của hãng xe điện này gấp hơn 4,1 lần Vietcombank (20,7 tỷ USD) – ngân hàng có giá trị thị trường lớn nhất Việt Nam và gấp 2,3 lần tổng vốn hóa của 3 ngân hàng TMCP gốc quốc doanh Vietcombank, VietinBank và BIDV (khoảng 37 tỷ USD).
Tại mức đỉnh 190 tỷ USD, thậm chí vốn hóa của VinFast này còn gấp 2,2 lần tổng của 10 công ty và ngân hàng có vốn hóa lớn nhất trên sàn chứng khoán Việt Nam. Như vậy, trong nước đã có hai đơn vị có thể vượt VinFast là BIDV và Vietcombank.
Trong những năm qua, BIDV đã liên tục tăng trưởng mạnh, kéo theo việc giá cổ phiếu cũng liên tục tăng. Năm 2023, ngân hàng lãi trước thuế hợp nhất 27.600 tỷ đồng, tăng 20,6% so với thực hiện năm 2022. Đây là lần đầu tiên lợi nhuận của nhà băng này vượt ngưỡng 1 tỷ USD. Với mức lợi nhuận này, BIDV là ngân hàng có lợi nhuận cao thứ hai trong nhóm Big 4, chỉ sau Vietcombank (hơn 41.000 tỷ đồng).
Đến cuối năm 2023, tổng tài sản BIDV đạt 2,3 triệu tỷ đồng; tiếp tục giữ vững vị thế là ngân hàng TMCP có quy mô tổng tài sản lớn nhất tại Việt Nam. Tiền gửi khách hàng đạt 1,7 triệu tỷ đồng, tăng 15,7%. Cho vay khách hàng đạt 1,78 triệu tỷ đồng, tăng trưởng 16,8% so với đầu kỳ. Tại thời điểm cuối năm, nợ xấu của BIDV ở mức 22.229 tỷ đồng, tỷ lệ nợ xấu tương ứng ở mức 1,25%.
Về kế hoạch kinh doanh năm 2024, BIDV cho biết dư nợ tín dụng điều hành theo giới hạn tín dụng Ngân hàng Nhà nước (NHNN) giao, dự kiến tăng 14%; Huy động vốn điều hành phù hợp với sử dụng vốn, đảm bảo an toàn thanh khoản, hiệu quả; Kiểm soát tỷ lệ nợ xấu theo Thông tư 11 ở mức ≤1,4%...
Câu chuyện tăng vốn của BIDV
Trong báo cáo phân tích công bố hồi tháng 12/2023, Chứng khoán Phú Hưng (PHS) cho biết câu chuyện phát hành riêng lẻ vẫn đang được BIDV xúc tiến sang năm 2024. Ngân hàng đang có kế hoạch phát hành riêng lẻ 9% cho nhà đầu tư. Thời gian qua, BIDV nỗ lực thực hiện, đã tiếp xúc với 38 nhà đầu tư. Tuy nhiên, tình hình kinh tế trong nước không thuận lợi đã làm giảm nhu cầu. BIDV sẽ làm việc với NHNN, các đối tác để tìm kiếm nhà đầu tư phù hợp nhất.
Còn theo Chứng khoán Vietcap cũng nhận định thương vụ tăng vốn của nhà băng này sẽ là điểm sáng của ngành ngân hàng trong năm 2024. Trước đó, ĐHĐCĐ thường niên 2023 đã thông qua phương án phát hành hơn 1 tỷ cổ phiếu, bao gồm gần 642 triệu cổ phiếu để trả cổ tức năm 2021 và phần còn lại là phát hành thêm cổ phiếu theo hình thức chào bán ra công chúng hoặc chào bán riêng lẻ (455 triệu cổ phiếu). Hồi cuối năm 2023, BIDV đã phát hành gần 642 triệu cổ phiếu để trả cổ tức năm 2021.
Theo Vietcap, một trong những nguyên nhân khiến BIDV chưa thực hiện được việc bán vốn trong năm 2023 vừa qua là do điều kiện kinh tế chưa cho phép. Với kỳ vọng kinh tế phục hồi trong năm 2024, cộng thêm môi trường lãi suất thấp, nhóm phân tích kỳ vọng hoạt động huy động vốn từ phát hành cổ phiếu có thể thành công.
Còn trong báo cáo chiến lược 2024, SSI Research đánh giá những ngân hàng có khả năng tăng vốn sớm hơn sẽ có điều kiện tốt hơn để đẩy nhanh quá trình xử lý nợ xấu, giành thêm thị phần và đạt kết quả khả quan hơn so với các ngân hàng khác.
Theo ước tính của SSI Research, lợi nhuận trước thuế (LNTT) năm 2024 của các ngân hàng thuộc phạm vi nghiên cứu của bộ phận phân tích này dự kiến tăng trưởng 16,5% so với cùng kỳ năm trước. Con số này cao hơn so với mức 5,2% trong năm 2023.
Về chất lượng tài sản, SSI Research cho rằng tình hình chung của các ngân hàng sẽ có sự cải thiện so với năm 2023, phần lớn là nhờ vào chi phí vốn đã giảm về mức thấp hơn nhiều so với 2023 và lợi nhuận trước dự phòng (PPOP) có sự cải thiện giúp các ngân hàng có dư địa để tạo một bộ đệm dự phòng tốt hơn.
Tỷ lệ nợ xấu có thể sẽ tăng trở lại trong nửa đầu năm 2024 khi tăng trưởng tín dụng chậm lại và các yếu tố vĩ mô chưa có dấu hiệu cải thiện rõ rệt. Tuy nhiên, tỷ lệ nợ xấu cuối năm 2024 được dự báo sẽ giảm nhẹ so với năm 2023 (1,63% so với 1,68%), do cuối năm dự kiến các ngân hàng sẽ đẩy mạnh xóa nợ xấu và nền kinh tế phục hồi mạnh hơn.
Mặt khác, các khoản nợ có vấn đề (bao gồm các khoản nợ Nhóm 2, các khoản vay tái cơ cấu, trái phiếu doanh nghiệp quá hạn và các khoản vay cũ) vẫn tiếp tục cần được giám sát chặt chẽ. Bên cạnh đó, nếu dự thảo sửa đổi Thông tư 16 nới lỏng việc hạn chế đầu tư trái phiếu doanh nghiệp của ngân hàng được thông qua, không loại trừ khả năng một phần rủi ro tín dụng sẽ quay trở lại đối với các ngân hàng tích cực mua lại trái phiếu doanh nghiệp."
173,(01/03/2024 00:00),BID: Bà Phan Thị Chinh - Thành viên HĐQT nghỉ hưu từ 1.6.2024,https://cafef.vn/du-lieu/BID-1954255/bid-ba-phan-thi-chinh-thanh-vien-hdqt-nghi-huu-tu-162024.chn?utm_source=du-lieu,
174,(01/03/2024 00:00),BID: Quyết định HĐQT v/v sửa đổi điều lệ tổ chức và hoạt động,https://cafef.vn/du-lieu/BID-1954283/bid-quyet-dinh-hdqt-vv-sua-doi-dieu-le-to-chuc-va-hoat-dong.chn?utm_source=du-lieu,
175,(28/02/2024 00:02),"Tổng vốn hóa “Big 3” ngân hàng Vietcombank, BIDV và VietinBank vượt 1 triệu tỷ đồng, chiếm 1/5 giá trị toàn sàn HoSE",https://cafef.vn/tong-von-hoa-big-3-ngan-hang-vietcombank-bidv-va-vietinbank-vuot-1-trieu-ty-dong-chiem-15-gia-tri-toan-san-hose-188240227210619135.chn?utm_source=du-lieu,"Thị trường chứng khoán Việt Nam đang ""băng băng"" tiến về vùng đỉnh 17 tháng với sự dẫn dắt của nhóm cổ phiếu ngân hàng, đặc biệt là ""Big 3"" Vietcombank, BIDV và VietinBank. Phiên 27/2 vừa qua, cổ phiếu VCB của Vietcombank tăng 1,79% lên mức 91.100 đồng/cp, qua đó song hành cùng HPG kéo VN-Index bứt phá mạnh.
Cú bứt phá đẩy giá trị vốn hóa của Vietcombank lên hơn 509.000 tỷ đồng (21 tỷ USD), tiếp tục củng cố vị trí số 1 toàn sàn chứng khoán. Con số này cao hơn 60.400 tỷ (2,5 tỷ USD) so với thời điểm đầu năm 2024 nhưng vẫn thấp hơn đôi chút so với mức kỷ lục từng đạt được vào cuối tháng 7 năm ngoái. Đến nay, Vietcombank vẫn là cái tên duy nhất trong lịch sử chứng khoán Việt Nam vượt ngưỡng nửa triệu tỷ vốn hóa.
Tương tự, cổ phiếu CTG của VietinBank cũng vừa có phiên tăng điểm khởi sắc qua đó tiến sát đến đỉnh lịch sử đạt được hồi giữa năm 2021. Giá trị vốn hóa của nhà băng này cũng theo đó tăng lên trên 194.000 tỷ đồng (8 tỷ USD), cao hơn khoảng 48.600 tỷ (2 tỷ USD) so với đầu năm 2024. Con số này đưa VietinBank đứng vị trí thứ 3 trong danh sách những cái tên giá trị nhất toàn sàn chứng khoán.
Chiều ngược lại, cổ phiếu BID của BIDV vừa có phiên điều chỉnh nhẹ sau khi lập đỉnh lịch sử và đang dừng ở mức 53.000 đồng/cp. Giá trị vốn hóa của ngân hàng tương ứng đạt hơn 302.000 tỷ đồng (12,5 tỷ USD), tăng khoảng 54.700 tỷ (2,3 tỷ USD) so với đầu năm 2024. Nếu tính từ khi bắt đầu nổi sóng đầu tháng 11 năm ngoái, vốn hóa của BIDV đã tăng thêm gần 100.000 tỷ đồng.
Như vậy, tổng vốn hóa của 3 ngân hàng Vietcombank, BIDV và VietinBank tính đến thời điểm hiện tại đã vượt 1 triệu tỷ đồng, tương đương khoảng 1/5 tổng giá trị toàn sàn HoSE. Đây là một kỷ lục vô tiền khoáng hậu trong lịch sử chứng khoán Việt Nam.
Câu chuyện tăng vốn
Một điểm chung của ""Big 3"" ngân hàng là đều đang có kế hoạch tăng vốn. Mới đây nhất, HĐQT VietinBank đưa ra quyết định thông qua phương án phân phối lợi nhuận năm 2022 với lợi nhuận còn lại sau khi trích các quỹ bắt buộc và quỹ khen thưởng phúc lợi là 11.648 tỷ đồng. Theo phê duyệt của cơ quan Nhà nước có thẩm quyền, ngân hàng sẽ dùng toàn bộ lợi nhuận còn lại này để chia cổ tức bằng cổ phiếu. Nếu thực hiện thành công, vốn điều lệ của VietinBank sẽ tăng từ 53.700 tỷ lên mức 65.300 tỷ đồng.
Tương tự, Vietcombank cũng đã công bố kế hoạch tổ chức Đại hội đồng cổ đông thường niên 2024 dự kiến diễn ra ngày 26/4, trong đó có nội dung đáng chú ý liên quan đến phương án tăng vốn điều lệ từ nguồn lợi nhuận còn lại năm 2022. Trước đó, ĐHĐCĐ thường niên 2023 của ngân hàng đã thông qua kế hoạch chi trả cổ tức bằng cổ phiếu từ toàn bộ lợi nhuận sau thuế của năm 2022 (hơn 21.000 tỷ). Trong năm 2023, Vietcombank đã hoàn thành tăng vốn từ lợi nhuận 2020 và lợi nhuận còn lại năm 2019 với tỷ lệ 18,1%, đưa vốn điều lệ lên gần 56.000 tỷ đồng.
Với BIDV, báo cáo mới đây của Chứng khoán Vietcap cũng nhận định thương vụ bán vốn của nhà băng này sẽ là điểm sáng của ngành ngân hàng trong năm 2024. Trước đó, ĐHĐCĐ thường niên 2023 đã thông qua phương án phát hành hơn 1 tỷ cổ phiếu, bao gồm gần 642 triệu cổ phiếu để trả cổ tức năm 2021 và phần còn lại là phát hành thêm cổ phiếu theo hình thức chào bán ra công chúng hoặc chào bán riêng lẻ (455 triệu cổ phiếu). Hồi cuối năm 2023, BIDV đã phát hành gần 642 triệu cổ phiếu để trả cổ tức năm 2021.
Theo Vietcap, một trong những nguyên nhân khiến BIDV chưa thực hiện được việc bán vốn trong năm 2023 vừa qua là do điều kiện kinh tế chưa cho phép. Với kỳ vọng kinh tế phục hồi trong năm 2024, cộng thêm môi trường lãi suất thấp, nhóm phân tích kỳ vọng hoạt động huy động vốn từ phát hành cổ phiếu có thể thành công.
Trong báo cáo chiến lược 2024, SSI Research đánh giá những ngân hàng có khả năng tăng vốn sớm hơn sẽ có điều kiện tốt hơn để đẩy nhanh quá trình xử lý nợ xấu, giành thêm thị phần và đạt kết quả khả quan hơn so với các ngân hàng khác.
Đầu xuôi, đuôi có lọt?
Nhìn chung, dù có hay không có câu chuyện tăng vốn hỗ trợ, cổ phiếu nhóm ngân hàng vẫn có khởi đầu năm 2024 tương đối suôn sẻ. Tính từ đầu năm đến nay, gần như toàn bộ cổ phiếu ngân hàng (ngoại trừ SSB, EIB) đều tăng giá, phần lớn trên 2 chữ số. Thậm chí, một số cái tên như CTG, TCB, MBB, BID,… còn tăng rất mạnh trên 20% sau chưa đầy 2 tháng.
Đầu xuôi nhưng đuôi có lọt hay không vẫn còn là một dấu hỏi khi ngành ngân hàng được dự báo sẽ có nhiều cơ hội và thách thức đan xen trong năm 2024. Theo ước tính của SSI Research, lợi nhuận trước thuế (LNTT) năm 2024 của các ngân hàng thuộc phạm vi nghiên cứu của bộ phận phân tích này dự kiến tăng trưởng 16,5% so với cùng kỳ năm trước. Con số này cao hơn so với mức 5,2% trong năm 2023.
Về chất lượng tài sản, SSI Research cho rằng tình hình chung của các ngân hàng sẽ có sự cải thiện so với năm 2023, phần lớn là nhờ vào chi phí vốn đã giảm về mức thấp hơn nhiều so với 2023 và lợi nhuận trước dự phòng (PPOP) có sự cải thiện giúp các ngân hàng có dư địa để tạo một bộ đệm dự phòng tốt hơn.
Tỷ lệ nợ xấu có thể sẽ tăng trở lại trong nửa đầu năm 2024 khi tăng trưởng tín dụng chậm lại và các yếu tố vĩ mô chưa có dấu hiệu cải thiện rõ rệt. Tuy nhiên, tỷ lệ nợ xấu cuối năm 2024 được dự báo sẽ giảm nhẹ so với năm 2023 (1,63% so với 1,68%), do cuối năm dự kiến các ngân hàng sẽ đẩy mạnh xóa nợ xấu và nền kinh tế phục hồi mạnh hơn.
Mặt khác, các khoản nợ có vấn đề (bao gồm các khoản nợ Nhóm 2, các khoản vay tái cơ cấu, trái phiếu doanh nghiệp quá hạn và các khoản vay cũ) vẫn tiếp tục cần được giám sát chặt chẽ. Bên cạnh đó, nếu dự thảo sửa đổi Thông tư 16 nới lỏng việc hạn chế đầu tư trái phiếu doanh nghiệp của ngân hàng được thông qua, không loại trừ khả năng một phần rủi ro tín dụng sẽ quay trở lại đối với các ngân hàng tích cực mua lại trái phiếu doanh nghiệp."
176,(28/02/2024 00:00),BID: Thông báo và Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2024,https://cafef.vn/du-lieu/BID-1951615/bid-thong-bao-va-nghi-quyet-hdqt-ve-viec-to-chuc-hop-dhdcd-thuong-nien-2024.chn?utm_source=du-lieu,
